[8, 7, 6, 5, -1, -3, 2, -4, 0]
[7, 5, 6, 8, -4, -2, -2, 3, 0]
[-1, 8, 8, -3, 6, 5, -6, 2, 2]
[2, 3, -7, 3, 6, 2, 4, 8, 0]
[-3, 4, 5, 6, 7, -2, -1, -8, 7]
[3, -8, 1, 2, 8, 6, 7, 5, 0]
[-3, -3, -3, -2, 3, 2, 1, 3, 7]
[-8, -6, 2, 8, -1, 5, 7, 8, 7]
[2, 5, -3, -5, 2, 5, 4, -1, 4]
[6, -3, 1, -4, -6, 8, -2, 2, 10]
[1, -7, -2, 2, -1, 7, -1, -8, 16]
[3, -5, -4, -2, 3, -5, -5, 1, 16]
[-4, -3, 4, -4, -2, -8, 1, 8, 16]
[-2, 3, -5, -3, -3, -4, -2, -1, 16]
[-6, 1, -4, 8, -5, 3, -2, -4, 16]
[2, -3, -1, 4, -8, -4, 8, -5, 16]
[2, -2, -3, 3, -4, -1, 4, -4, 10]
[-2, 4, -3, -3, -1, 2, 4, -4, 9]
[2, -1, 3, -6, 8, -1, 8, -8, 13]
[-1, -2, 8, -2, -1, 1, -2, -2, 8]
