[-1, -4, -2, -4, 7, 8, 5, 8, 0]
[7, 8, 5, 8, -1, -4, -2, -4, 0]
[-3, 3, -6, 2, 8, 3, -2, 2, 4]
[-3, -4, 2, -4, -1, -2, 4, -2, 11]
[8, 2, -2, 3, -3, 2, -5, 3, 3]
[8, 4, 6, -5, -1, 3, -7, -7, 12]
[-7, 7, -1, -2, -1, -1, -2, 3, 11]
[-1, -1, -3, 4, -3, 4, -2, -3, 9]
[-1, -3, -3, 2, 8, -8, 2, 2, 11]
[2, 1, 4, 1, -4, -3, 1, -3, 5]
[-4, 8, -5, -5, 8, 2, 8, -8, 15]
[-1, 2, -1, 2, 0, 1, 2, 1, 0]
[1, -1, 1, 0, 0, -1, -1, 1, 2]
[1, -2, -2, -2, 1, -2, -2, -2, 10]
[-6, -5, 8, 8, -2, 2, -5, -3, 16]
[2, 0, -8, -7, -1, -1, 2, 3, 16]
