[5, 2, 7, 6, -3, -1, -3, 2, 0]
[250, 2, -1, -255, 256, 4, 254, 252, 0]
[-9, -8, -1, 2, 7, -4, -5, -4, 22]
[-7, 6, 3, 6, 1, 1, 3, 4, 0]
[5, -3, -3, 5, 1, 1, 6, 2, 0]
[-1, 1, -3, 2, -1, 0, -3, -3, 8]
[256, -49, -1, -102, 101, -51, -102, -53, 256]
[-3, 2, 4, 4, 1, -1, 256, -256, 255]
[0, 2, -1, -1, 1, 2, -1, 2, 1]
[-3, -3, -1, -3, -249, 1, 2, 256, 256]
[-2, -1, -4, -3, -1, -3, 3, -2, 13]
[256, -254, 256, -1, -1, 256, -1, -1, 256]
[-1, 1, 2, -1, -2, -2, -2, 1, 6]
[-2, -3, -2, 256, 1, -1, -251, 256, 256]
[-2, 1, 256, -1, -253, 256, 1, -2, 256]
[1, 3, 3, -1, -1, -1, 2, -4, 6]
[0, -12, 1, 1, -9, 1, -1, -3, 24]
[256, -4, -1, -3, -1, -5, -1, 3, 14]
[256, 256, -1, -254, 255, 256, 256, -1, 0]
