[0, 3, -1, 1, 0, -2, 2, 3, 2]
[6, -3, 1, 5, 3, -5, -4, 6, 2]
[7, 1, -4, 6, 3, 5, -4, 3, -4]
[10, -2, -4, -1, 3, -3, 2, 2, -4]
[8, 2, -1, -3, 1, -3, -1, -3, 2]
[0, 4, -1, -4, 3, 1, 4, 2, 2]
[0, -1, 5, 4, -2, 6, -1, -2, 6]
[0, -3, 1, 1, -3, 5, 5, 4, 2]
[17, 1, -2, 3, -4, -5, -2, -5, -4]
[7, 3, 1, -1, -3, 2, 2, -3, -3]
[9, -3, -3, -1, 3, 1, -3, -2, 2]
[2, 4, 5, -1, 2, 5, -3, 2, -3]
[0, -2, 0, 5, -1, 4, 3, -2, 5]
[0, 2, 3, 3, 2, 0, 1, -2, -1]
[14, -2, 1, -4, -3, -5, -2, 5, -3]
[5, 3, -1, -4, -2, 4, -2, 2, 2]
[11, -3, 1, -4, 1, -4, 2, -4, 2]
[16, -5, -2, -3, 1, 5, -2, -5, -4]
